asin,name,category,affiliate_link,image_url,images,brand,badge,prime,percent_off,shipping,stock_status,description,price,rating,num_reviews,review_summary,ai_summary_failed
B0CPPLFQKB,"50 Count 30” x 36” Super Absorbency Disposable Underpads, Leakproof Quick Drying, Baby Puppy & Adults Bed Pads Disposable Adu",Baby,https://www.amazon.com/Absorbency-Disposable-Underpads-Leakproof-Incontinence/dp/B0CPPLFQKB/ref=zg_bs_g_baby-products_d_sccl_2/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71UJUWZ09GL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71UJUWZ09GL._AC_UL300_SR300,200_.jpg",,,False,,2 offers from $29.99,,,29.99,4.4,5253,No recent reviews found.,1
B09RKNVYFT,"Cetaphil Baby Wash & Shampoo Plus Body Lotion, Healthy Skin Essentials, Head to Toe Hydration for up to 24 Hours, for Delicat",Baby,https://www.amazon.com/Cetaphil-Baby-Essentials-Hydration-Sensitive/dp/B09RKNVYFT/ref=zg_bs_g_baby-products_d_sccl_3/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71l4UXnTuiL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71l4UXnTuiL._AC_UL300_SR300,200_.jpg",Visit the Cetaphil Store,,False,,8 offers from $11.19,,"About this item CETAPHIL BABY BATH ESSENTIALS KIT: Daily cleanse and moisturize routine specially designed for baby's delicate skin. TEAR FREE WASH & SHAMPOO: This tear free formula blends into a rich lather that gently cleans your baby's delicate skin and hair without drying. GENTLE DAILY LOTION: Moisturizer with sweet almond and sunflower seed oil gently soothes and softens baby's skin, leaving baby's skin nourished and protected from dryness for 24 hours. ORGANIC CALENDULA: Soothing emollient from the marigold flower helps moisturize and soften skin while leaving a fresh scent. DESIGNED FOR BABY'S SENSITIVE SKIN: Dermatologist tested to be safe and gentle, these formulas are also hypoallergenic and free from parabens, colorants and mineral oil that can irritate baby's skin. › See more product details",11.19,4.8,34423,No recent reviews found.,1
B07KGL6L56,"Pampers Baby Wipes Complete Clean Baby Fresh, Scented Baby Wipes, Gently Cleaning Wipes, 72 Baby Wipes Total (1 Flip-Top Pack",Baby,https://www.amazon.com/Pampers-Wipes-Fresh-Scented-Pop-Top/dp/B07KGL6L56/ref=zg_bs_g_baby-products_d_sccl_4/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/51av62Ald-L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/51av62Ald-L._AC_UL300_SR300,200_.jpg",,,False,,4 offers from $2.40,,,2.40,4.7,37752,No recent reviews found.,1
B07XMFVN95,"Amazon Brand - Mama Bear Gentle Fragrance Free Baby Wipes, Hypoallergenic, Sensitive Skin, Unscented, 800 Count (8 Packs of 1",Baby,https://www.amazon.com/Amazon-Brand-Gentle-Fragrance-Free-Phenoxyethanol-Free/dp/B07XMFVN95/ref=zg_bs_g_baby-products_d_sccl_5/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81Jy7FW1vEL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81Jy7FW1vEL._AC_UL300_SR300,200_.jpg",Visit the Mama Bear Store,,False,,1 offer from $17.35,,"About this item 8 packs of 100 hypoallergenic and dermatologically tested wipes. Suitable for sensitive skin. If you like Huggies Natural Care Fragrance-Free Baby Wipes, we invite you to try Mama Bear Gentle Fragrance-Free Baby Wipes Simply formulated with chamomile, aloe, vitamin E, and triple-filtered water 99% water and plant-based ingredients Free of: fragrance, phenoxyethanol, ethyl alcohol, sodium lauryl sulfate, parabens, phthalates, dyes, sulfates, and formaldehyde donors Not tested on animals DO NOT FLUSH. Wipes are not flushable; put used wipes in trash. Store at room temperature. Close lid tightly to retain moisture. Reclosable packs keep thick, quilted wipes moist, and multipacks allow you to keep them throughout the house and in travel bags Made in USA from domestic and imported materials Show more › See more product details",17.35,4.5,14717,No recent reviews found.,1
B09P4CG9M8,"Huggies Size 2 Diapers, Snug & Dry Baby Diapers, Size 2 (12-18 lbs), 100 Count, Packaging May Vary",Baby,https://www.amazon.com/Huggies-Snug-Baby-Diapers-12-18/dp/B09P4CG9M8/ref=zg_bs_g_baby-products_d_sccl_6/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81E+Osn-LoL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81E+Osn-LoL._AC_UL300_SR300,200_.jpg",,,False,,78 offers from $16.76,,,16.76,4.7,93472,No recent reviews found.,1
B0BTYQ7Q5Y,"Zak Designs Kelso Toddler Cups For Travel or At Home, 15oz 2-Pack Durable Plastic Sippy Cups With Leak-Proof Design is Perfec",Baby,https://www.amazon.com/Zak-Designs-Leak-Proof-DinoRoar-Zaksaurus/dp/B0BTYQ7Q5Y/ref=zg_bs_g_baby-products_d_sccl_7/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/717giik-yeL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/717giik-yeL._AC_UL300_SR300,200_.jpg",Visit the Zak Designs Store,,False,,2 offers from $21.99,,"About this item SIZE: The set contains two Zak tumblers that are 3.16 inches in diameter and 6.67 inches tall. They have a capacity of 15 ounces. MATERIAL: The durable tumblers are made of plastic with silicone straws. They're dishwasher safe, can be disassembled for easy cleaning, and should not be microwaved. LEAK-PROOF DESIGN: The silicone straw has a built-in valve that allows liquid to flow when drinking and prevents accidental spills when the tumbler is tipped over. The straw is also soft and comfortable for kids to drink from. AT HOME OR ON THE GO: The straw tumbler is suited for travel, since it won't leak and fits in car cup holders while keeping drinks easily accessible. It's also great for drinking beverages at home without worrying about stains or nearby electronics. LIFESTYLE: Zak Designs drinkware makes hydration fun! These tumblers are a great gift for kids just graduating from sippy cups. The tumblers are fully reusable--no more disposable cups--and a fun addition to the daily routine. › See more product details",21.99,4.5,18450,No recent reviews found.,1
B0C2PV5MC2,Pro Goleem Small Woven Easter Basket with Gift Bags and Ribbons Durable Baskets for Gifts Empty Small Rope Basket for Storage,Baby,https://www.amazon.com/Pro-Goleem-Ribbons-Durable-Halloween/dp/B0C2PV5MC2/ref=zg_bs_g_baby-products_d_sccl_8/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/716ua2ZfEBL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/716ua2ZfEBL._AC_UL300_SR300,200_.jpg",,,False,,1 offer from $14.99,,,14.99,4.6,1531,No recent reviews found.,1
B0914D1RQL,"NUK Timeless Comfy Pacifier | 100% Silicone, One-Piece Design | BPA-Free, Gentle on Baby’s Skin | 5-Pack, for 0-6M",Baby,https://www.amazon.com/NUK-Orthodontic-Pacifiers-Timeless-Collection/dp/B0914D1RQL/ref=zg_bs_g_baby-products_d_sccl_9/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71sjx7V+dAL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71sjx7V+dAL._AC_UL300_SR300,200_.jpg",,,False,,1 offer from $9.49,,,9.49,4.6,31613,No recent reviews found.,1
B00JJZN1HG,"Thinkbaby SPF 50+ Baby Mineral Sunscreen – Safe, Natural Sunblock for Babies - Water Resistant Sun Cream – Broad Spectrum UVA",Baby,https://www.amazon.com/Thinkbaby-Safe-Sunscreen-SPF-ounce/dp/B00JJZN1HG/ref=zg_bs_g_baby-products_d_sccl_10/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61WYUnWTB7L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61WYUnWTB7L._AC_UL300_SR300,200_.jpg",,,False,,20 offers from $17.89,,,17.89,4.6,22693,No recent reviews found.,1
B08M8Z45PJ,"ABenkle Small Woven Storage Basket with Handles - 12""x8""x5"", Decorative Rope Bin for Home Organization, Cat & Dog Toys, Shelf",Baby,https://www.amazon.com/ABenkle-Basket-Storage-Handles-Basket%EF%BC%88White%EF%BC%89/dp/B08M8Z45PJ/ref=zg_bs_g_baby-products_d_sccl_11/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71qVxebTDeS._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71qVxebTDeS._AC_UL300_SR300,200_.jpg",,,False,,3 offers from $13.99,,,13.99,4.5,5611,No recent reviews found.,1
B01M6YVW7B,Angelcare Baby Bath Support (Gray) | Ideal for Babies Less Than 6 Months Old,Baby,https://www.amazon.com/Angelcare-Baby-Bath-Support-Grey/dp/B01M6YVW7B/ref=zg_bs_g_baby-products_d_sccl_12/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71N5Z-3sVTL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71N5Z-3sVTL._AC_UL300_SR300,200_.jpg",,,False,,7 offers from $15.70,,,15.70,4.8,29253,No recent reviews found.,1
B00JHKTDQG,"Safety 1st Electrical Outlet Baby Proof Covers, Secure Outlet Plugs, Baby Proofing, 36 Count",Baby,https://www.amazon.com/Safety-1st-Plug-Protectors-Count/dp/B00JHKTDQG/ref=zg_bs_g_baby-products_d_sccl_13/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/712xj4kARAL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/712xj4kARAL._AC_UL300_SR300,200_.jpg",Visit the Safety 1st Store,,False,,6 offers from $3.49,,"CHILD PROOF YOUR HOME: Keep sharp objects and curious fingers from electrical outlets with Safety 1st's baby-proofing outlet covers. EASY TO USE: The baby outlet covers are designed to be easily removable and reusable, allowing for simple installation and flexibility in any room that needs outlet baby proofing. VALUE PACK: Includes 36 baby proof outlet covers to provide coverage for multiple rooms. PREP YOUR HOME FOR BABY: Get your home ready for your little one's arrival with these easy-to-use outlet covers baby proofing that help you baby proof your home. FUNCTIONAL: The simple and practical design of the child proof outlet plug covers helps them to block access to unused outlets easily. › See more product details",3.49,4.8,22203,No recent reviews found.,1
B001OC5UMQ,"Regalo Easy Step 38.5-Inch Wide Walk Thru Baby Gate, Includes 6-Inch Extension Kit, Pressure Mount Kit, Wall Cups",Baby,https://www.amazon.com/Regalo-39-Inch-6-Inch-Extension-Pressure/dp/B001OC5UMQ/ref=zg_bs_g_baby-products_d_sccl_14/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61vUvtejXrL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61vUvtejXrL._AC_UL300_SR300,200_.jpg",,,False,,5 offers from $32.99,,,32.99,4.5,148724,No recent reviews found.,1
B07TDN9MKC,"Philips Avent Soothie 0-3 Months Orthodontic Baby Pacifiers, 100% Silicone Pacifiers, One Piece, BPA-Free, Green, 4 Pack, Mod",Baby,https://www.amazon.com/Philips-AVENT-Pacifier-SCF190-41/dp/B07TDN9MKC/ref=zg_bs_g_baby-products_d_sccl_15/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61CnI9XOs6L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61CnI9XOs6L._AC_UL300_SR300,200_.jpg",,,False,,6 offers from $8.94,,,8.94,4.8,16762,No recent reviews found.,1
B000JVCBBG,Earth Mama Organic Nipple Butter™ | Nipple Cream Safe for Breastfeeding | Postpartum Essentials for Nursing | Non Lanolin Nip,Baby,https://www.amazon.com/Breastfeeding-Earth-Mama-Lanolin-free-Verified/dp/B000JVCBBG/ref=zg_bs_g_baby-products_d_sccl_16/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71fHIlZNvAL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71fHIlZNvAL._AC_UL300_SR300,200_.jpg",,,False,,4 offers from $13.97,,,13.97,4.7,60385,No recent reviews found.,1
B01845QH7M,"Dr. Brown's Natural Flow Anti-Colic Options+ Narrow Baby Bottle, 8 oz/250 mL, with Level 1 Slow Flow Nipples, 0m+, 4 Pack",Baby,https://www.amazon.com/Dr-Browns-Options-Bottle-4-Pack/dp/B01845QH7M/ref=zg_bs_g_baby-products_d_sccl_17/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81vLrLJ-5mL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81vLrLJ-5mL._AC_UL300_SR300,200_.jpg",Visit the Dr. Brown's Store,,False,,4 offers from $22.36,,"About this item ANTI-COLIC BABY BOTTLE. Anti-Colic internal vent system is clinically proven to reduce colic. Decreases spit-up, burping and gas. CONSISTENT FLOW RATE. Vacuum-free feeding is closest to breastfeeding and Dr. Brown’s silicone nipples provide a consistent flow so babies can feed at their own pace. PRESERVES NUTRIENTS. The anti-colic vent system is proven to help preserve bottle milk nutrients and aids in digestion for a better night’s sleep. BREASTFEEDING BOTTLE. The breast-like nipple shape encourages a proper latch for a more natural bottle feeding experience and eases the transition from breast to bottle and back again. BOTTLE GROWS WITH BABY. Dr. Brown’s Natural Flow Anti-Colic Options+ baby bottle works best with the internal vent system in place but can be removed as baby’s feeding develops – no need to introduce a different bottle. SUSTAINABLE BABY BOTTLE. Dr. Brown’s Narrow bottle is designed to nourish through all of baby’s feeding stages and is recyclable. PLASTIC BANK COLLABORATION. Dr. Brown’s has collaborated with Plastic Bank to prevent ocean plastic and reduce their plastic footprint. Purchasing Dr. Brown’s baby bottles help toward their commitment to prevent 31 million plastic bottles from entering the ocean annually. Learn more at PlasticBank.com. DISHWASHER SAFE. Safe for use in dishwasher (top rack only), electric and microwave sterilizers or boiling water. BPA Free. Dr. Brown’s Natural Flow Anti-Colic Options+ Narrow Baby Bottles 8 oz/250 mL, with Level 1 Slow Flow Nipple, 4 Pack, 0m+ Show more › See more product details",22.36,4.7,46630,No recent reviews found.,1
B019OAWUZ4,SKYLA HOMES Baby Locks (8-Pack) Child Safety Cabinet Proofing - Safe Quick and Easy 3M Adhesive Cabinet Drawer Door Latches N,Baby,https://www.amazon.com/SKYLA-8-Pack-Safety-Cabinet-Proofing/dp/B019OAWUZ4/ref=zg_bs_g_baby-products_d_sccl_18/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71ZczEw6opL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71ZczEw6opL._AC_UL300_SR300,200_.jpg",,,False,,1 offer from $9.99,,,9.99,4.6,33592,No recent reviews found.,1
B011EVPAHG,"MYLICON Infants Gas Relief Drops for Infants and Babies, Dye Free Formula, 1 Fluid Ounce",Baby,https://www.amazon.com/MYLICON-Relief-Infants-Babies-Formula/dp/B011EVPAHG/ref=zg_bs_g_baby-products_d_sccl_19/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71X8sSH+zZL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71X8sSH+zZL._AC_UL300_SR300,200_.jpg",,,False,,27 offers from $9.86,,,9.86,4.8,17122,No recent reviews found.,1
B07X8ND2B6,"Pull-Ups Girls' Potty Training Pants, Size 3T-4T Training Underwear (32-40 lbs), 112 Count (4 Packs of 28)",Baby,https://www.amazon.com/Pull-Ups-Learning-Designs-Training-Packaging/dp/B07X8ND2B6/ref=zg_bs_g_baby-products_d_sccl_20/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81XghumRljL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81XghumRljL._AC_UL300_SR300,200_.jpg",,,False,,145 offers from $42.43,,,42.43,4.8,3841,No recent reviews found.,1
B0DSQ9XTWS,Who Believes in Angels?,Music,https://www.amazon.com/Believes-Angels-Elton-Brandi-Carlile/dp/B0DSQ9XTWS/ref=zg_bs_g_music_d_sccl_2/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61LR+Aut9DL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61LR+Aut9DL._AC_UL300_SR300,200_.jpg",Elton John & Brandi Carlile,,False,,Audio CD,,"Written and recorded over 20 days, `Who Believes In Angels?' is a collaborative studio album between Elton John and Brandi Carlile. It mixes Elton-led songs and Brandi-led songs, with long-term collaborator Bernie Taupin and Brandi both contributing lyrics, and producer and co-writer Andrew Watt acting as the producer, mediator and creative conduit. They are backed by a world-class band of musicians comprising of Chad Smith, Pino Palladino and Josh Klinghoffer.",13.98,4.5,Elton John & Brandi Carlile,No recent reviews found.,1
B0DPKXRBPM,Preacher's Daughter,Music,https://www.amazon.com/Preachers-Daughter-Ethel-Cain/dp/B0DPKXRBPM/ref=zg_bs_g_music_d_sccl_3/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/7132KRpo-KL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/7132KRpo-KL._AC_UL300_SR300,200_.jpg",Ethel Cain,,False,,Vinyl,,,27.64,4.6,Ethel Cain,No recent reviews found.,1
B0DWTCC8WB,Tracy Chapman,Music,https://www.amazon.com/Tracy-Chapman/dp/B0DWTCC8WB/ref=zg_bs_g_music_d_sccl_4/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/715gWU8wiQL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/715gWU8wiQL._AC_UL300_SR300,200_.jpg",Tracy Chapman,,False,,Vinyl,,,22.99,4.6,Tracy Chapman,No recent reviews found.,1
B0DP1JZ6DT,GNX[LP],Music,https://www.amazon.com/GNX-LP-Kendrick-Lamar/dp/B0DP1JZ6DT/ref=zg_bs_g_music_d_sccl_5/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/41Up8EXaccL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/41Up8EXaccL._AC_UL300_SR300,200_.jpg",Kendrick Lamar,,False,,Vinyl,,,30.02,4.8,Kendrick Lamar,No recent reviews found.,1
B01B2M9H76,Thriller,Music,https://www.amazon.com/Thriller-Michael-Jackson/dp/B01B2M9H76/ref=zg_bs_g_music_d_sccl_7/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81ogsUqshzL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81ogsUqshzL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,"196587345624 Experience the world""&""rsquo;s biggest-selling album with over 100 million in sales ""&""ndash; and the first album to be certified triple Diamond by the RIAA ""&""ndash; on this new Thriller 40 th Anniversary 2CD set. Disc 1:""&""nbsp; Michael Jackson""&""rsquo;s 1982 smash album""&""nbsp;Thriller changed pop music forever.""&""nbsp; This original album, featuring seven top 10 hits including ""&""ldquo;Billie Jean,""&""rdquo; ""&""ldquo;Beat It""&""rdquo; and ""&""ldquo;Thriller,""&""rdquo; helped Michael win a record-setting eight Grammy Awards in one night. Disc 2:""&""nbsp; Features Thriller-era bonus material including previously unreleased demos. Vinyl versions: 886972334417 is two 180 gram discs in a gatefold sleeve 886973533918 is a picture disc 888751437319 is 140 gram vinyl in a gatefold sleeve ""&""nbsp;",9.99,4.8,21909,No recent reviews found.,1
B0DK9ST7W3,The Secret of Us Deluxe Transparent Moonlight,Music,https://www.amazon.com/Secret-Us-Deluxe-Transparent-Moonlight/dp/B0DK9ST7W3/ref=zg_bs_g_music_d_sccl_8/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/51xEfjRlnoL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/51xEfjRlnoL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,,29.99,4.6,186,No recent reviews found.,1
B0DV8TG6N9,MAYHEM,Music,https://www.amazon.com/MAYHEM-Lady-Gaga/dp/B0DV8TG6N9/ref=zg_bs_g_music_d_sccl_9/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/611y4lxl27L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/611y4lxl27L._AC_UL300_SR300,200_.jpg",Audio CD,,False,,Audio CD,,"13-time Grammy-winner, Academy Award-winner, and two-time Golden Globe-winner Lady Gaga returns with MAYHEM. Includes previously released singles ""Die With A Smile"" and ""Disease.""",13.97,4.7,542,No recent reviews found.,1
B0DJPPSZVV,Wicked: The Soundtrack,Music,https://www.amazon.com/Wicked-Soundtrack-LP-Various-Artists/dp/B0DJPPSZVV/ref=zg_bs_g_music_d_sccl_10/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/611+vK6nzzL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/611+vK6nzzL._AC_UL300_SR300,200_.jpg",Various Artists,,False,,Vinyl,,"Wicked: The Soundtrack features performances by the stars of Universal Pictures' new cinematic event with music and lyrics by legendary composer/lyricist Stephen Schwartz. Including songs performed by Emmy, Grammy and Tony-winner Cynthia Erivo as Elphaba and Grammy-winning, multiplatinum superstar Ariana Grande as Glinda. Also featuring Oscar-winner Michelle Yeoh as the regal headmistress Madame Morrible; Olivier Award-winner Jonathan Bailey as the roguish prince Fiyero, and Jeff Goldblum as the legendary Wizard of Oz. Based on one of the most beloved and enduring musicals of the past 20 years, the spectacular, generation-defining film adaptation is destined to be the most talked-about films of the holiday season. Featuring iconic Wicked songs ""Defying Gravity,"" ""Popular,"" ""Dancing Through Life"" and more! Wicked, in theaters November 22, 2024, is the first chapter of a two-part immersive, cultural celebration. Wicked Part Two is scheduled to arrive in theaters in November 2025. 2 LP.",25.52,4.7,Various Artists,No recent reviews found.,1
B08W8JCPBL,Short n' Sweet [Light Sky LP],Music,https://www.amazon.com/Short-Sweet-Light-Sky-LP/dp/B08W8JCPBL/ref=zg_bs_g_music_d_sccl_11/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71v6xS8OysL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71v6xS8OysL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,"Short n' Sweet showcases the scintillating spirit of Sabrina Carpenter, the pocket-sized popstar with a larger-than-life artistic presence. With a gold album and multiple platinum singles under her belt, it's no wonder that ""Espresso,"" the hit single from the album, has it all: lyrics that make you giggle n' blush and songwriting that makes you wish you'd thought of it first. Also featuring the hits, ""Please Please Please"" and ""Taste."" Light Sky LP.",26.05,4.7,920,No recent reviews found.,1
B0CGJVLF9Q,The Dark Side of the Moon 50th Anniversary,Music,https://www.amazon.com/Dark-Side-Moon-Anniversary-Remaster/dp/B0CGJVLF9Q/ref=zg_bs_g_music_d_sccl_12/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61OBOiVbkeL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61OBOiVbkeL._AC_UL300_SR300,200_.jpg",Pink Floyd,,False,,Vinyl,,Original studio album remastered by James Guthrie on 180g vinyl in a gatefold jacket with original posters and stickers,26.99,4.8,Pink Floyd,No recent reviews found.,1
B0C8XZXSWQ,I've Tried Everything But Therapy Part 1,Music,https://www.amazon.com/Ive-Tried-Everything-Therapy-Part/dp/B0C8XZXSWQ/ref=zg_bs_g_music_d_sccl_14/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/A1ujAFY3RgL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/A1ujAFY3RgL._AC_UL300_SR300,200_.jpg",Teddy Swims,,False,,Audio CD,,"Reigning from Atlanta, GA, vocal powerhouse Teddy Swims masterfully blends genres from pop, soul, hip-hop, to R&B. Throughout the lastfour years, Teddy has spent countless hours honing his craft by writing original music and solidifying who he is as an artist. His remarkable debut albumI've Tried Everything But Therapy (Part 1)is a transformative record that pushes boundaries, inviting listeners to come along on his personal journey of self-discovery and growth. With his soul-stirring voice and heartfelt lyrics, Teddy delivers an intimate and cathartic experience, delving into themes of love, loss, and the complexities of life. With nearly 1 billion global streams across his catalog, Teddy Swims has become a force to be reckoned with, amassing a social following of over 10 million devoted fans and selling out tours across the globe. His undeniable talent has also attracted collaborations with renowned artists like Meghan Trainor, Thomas Rhett, and ILLENIUM, showcasing his versatility and musical prowess.",10.57,4.8,Teddy Swims,No recent reviews found.,1
B004OKFISQ,Rumours,Music,https://www.amazon.com/Rumours-Fleetwood-Mac/dp/B004OKFISQ/ref=zg_bs_g_music_d_sccl_15/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71HWqbh0BLL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71HWqbh0BLL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,"This 1975 multi-platimum album, Rumours became Fleetwood Mac's most celebrated album and one of the best-selling albums of all time. Certified at 18 million units by the RIAA (2/01) This Diamond Award Winning, Grammy ""Album Of The Year"" masterpiece from Fleetwood Mac is available as an Audiophile Deluxe Version pressed on 2-Disc 45 RPM, 180 gram vinyl (pressed At Pallas), as well as a standard 33 1/3 single disc.",22.37,4.8,20643,No recent reviews found.,1
B0C8XWQ78X,I've Tried Everything But Therapy Part 1,Music,https://www.amazon.com/Ive-Tried-Everything-Therapy-Part/dp/B0C8XWQ78X/ref=zg_bs_g_music_d_sccl_16/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/A1ujAFY3RgL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/A1ujAFY3RgL._AC_UL300_SR300,200_.jpg",Teddy Swims,,False,,Vinyl,,"Reigning from Atlanta, GA, vocal powerhouse Teddy Swims masterfully blends genres from pop, soul, hip-hop, to R&B. Throughout the lastfour years, Teddy has spent countless hours honing his craft by writing original music and solidifying who he is as an artist. His remarkable debut album I've Tried Everything But Therapy (Part 1)is a transformative record that pushes boundaries, inviting listeners to come along on his personal journey of self-discovery and growth. With his soul-stirring voice and heartfelt lyrics, Teddy delivers an intimate and cathartic experience, delving into themes of love, loss, and the complexities of life. With nearly 1 billion global streams across his catalog, Teddy Swims has become a force to be reckoned with, amassing a social following of over 10 million devoted fans and selling out tours across the globe. His undeniable talent has also attracted collaborations with renowned artists like Meghan Trainor, Thomas Rhett, and ILLENIUM, showcasing his versatility and musical prowess.",13.07,4.8,Teddy Swims,No recent reviews found.,1
B07T6S1CC1,IGOR,Music,https://www.amazon.com/IGOR-Creator-Tyler/dp/B07T6S1CC1/ref=zg_bs_g_music_d_sccl_17/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81MJUW7iUaL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81MJUW7iUaL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,"Vinyl LP pressing in gatefold jacket. 2019 release. Igor is the fifth studio album by rapper Tyler, The Creator. Produced entirely by Tyler, the album follows the 2017 release of Flower Boy. It features guest appearances from Playboi Carti, Lil Uzi Vert, Solange, Kanye West, and Jerrod Carmichael, along with backing vocals from Santigold, Jessy Wilson, La Roux, Ceelo Green, Charlie Wilson, Slowthai, and Pharrell, among others.",17.27,4.8,10095,No recent reviews found.,1
